name,state_code,type,category,in_state_total,minority_enroll
Princeton University,NJ,Private,Asian,65620,0.15850642927794262
Princeton University,NJ,Private,Black,65620,0.0586053412462908
Princeton University,NJ,Private,Hispanic,65620,0.07059841740850643
Princeton University,NJ,Private,Non-Resident Foreign,65620,0.20919881305637983
Princeton University,NJ,Private,Two Or More Races,65620,0.034742828882294755
Providence College,RI,Private,Asian,65090,0.011250827266710787
Providence College,RI,Private,Black,65090,0.04169424222369292
Providence College,RI,Private,Hispanic,65090,0.07015221707478492
Providence College,RI,Private,Non-Resident Foreign,65090,0.0213986322523715
Providence College,RI,Private,Two Or More Races,65090,0.01698654312817119
Queens University of Charlotte,NC,Private,Asian,45544,0.02402135231316726
Queens University of Charlotte,NC,Private,Black,45544,0.17126334519572953
Queens University of Charlotte,NC,Private,Hispanic,45544,0.05338078291814947
Queens University of Charlotte,NC,Private,Non-Resident Foreign,45544,0.059163701067615655
Queens University of Charlotte,NC,Private,Two Or More Races,45544,0.01201067615658363
Quincy University,IL,Private,Asian,38962,0.014855355746677092
Quincy University,IL,Private,Black,38962,0.0946051602814699
Quincy University,IL,Private,Hispanic,38962,0.03049257232212666
Quincy University,IL,Private,Non-Resident Foreign,38962,0.004691164972634871
Quincy University,IL,Private,Two Or More Races,38962,0.012509773260359656
Quinnipiac University,CT,Private,Asian,62500,0.03220807969009408
Quinnipiac University,CT,Private,Black,62500,0.05124515771997786
Quinnipiac University,CT,Private,Hispanic,62500,0.07681239623685666
Quinnipiac University,CT,Private,Non-Resident Foreign,62500,0.022246817930271168
Quinnipiac University,CT,Private,Two Or More Races,62500,0.01549529607083564
Radford University,VA,Public,Asian,20616,0.014594815268422127
Radford University,VA,Public,Black,20616,0.112369871402327
Radford University,VA,Public,Hispanic,20616,0.050928760971626866
Radford University,VA,Public,Non-Resident Foreign,20616,0.008573178199632579
Radford University,VA,Public,Two Or More Races,20616,0.044396815676668706
Ramapo College of New Jersey,NJ,Public,Asian,26824,0.06280193236714976
Ramapo College of New Jersey,NJ,Public,Black,26824,0.05314009661835749
Ramapo College of New Jersey,NJ,Public,Hispanic,26824,0.1301016158587373
Ramapo College of New Jersey,NJ,Public,Non-Resident Foreign,26824,0.016158587372980177
Ramapo College of New Jersey,NJ,Public,Two Or More Races,26824,0.011660836248542396
Randolph-Macon College,VA,Private,Asian,53260,0.019368723098995694
Randolph-Macon College,VA,Private,Black,53260,0.08823529411764706
Randolph-Macon College,VA,Private,Hispanic,53260,0.04232424677187949
Randolph-Macon College,VA,Private,Non-Resident Foreign,53260,0.02295552367288379
Randolph-Macon College,VA,Private,Two Or More Races,53260,0.040172166427546625
Reed College,OR,Private,Asian,70550,0.05738880918220947
Reed College,OR,Private,Black,70550,0.018651362984218076
Reed College,OR,Private,Hispanic,70550,0.10473457675753228
Reed College,OR,Private,Non-Resident Foreign,70550,0.0824964131994261
Reed College,OR,Private,Two Or More Races,70550,0.08106169296987087
Regent University,VA,Private,Asian,27228,0.02012174501183632
Regent University,VA,Private,Black,27228,0.2615826851538722
Regent University,VA,Private,Hispanic,27228,0.05867433209333784
Regent University,VA,Private,Non-Resident Foreign,27228,0.030098072370645924
Regent University,VA,Private,Two Or More Races,27228,0.023334460601961447
Regis College,MA,Private,Asian,56195,0.05596234309623431
Regis College,MA,Private,Black,56195,0.16213389121338911
Regis College,MA,Private,Hispanic,56195,0.06956066945606694
Regis College,MA,Private,Non-Resident Foreign,56195,0.009414225941422594
Regis College,MA,Private,Two Or More Races,56195,0.013598326359832637
Regis University,CO,Private,Asian,48370,0.04648132059079062
Regis University,CO,Private,Black,48370,0.05658123370981755
Regis University,CO,Private,Hispanic,48370,0.15117289313640314
Regis University,CO,Private,Non-Resident Foreign,48370,0.011728931364031277
Regis University,CO,Private,Two Or More Races,48370,0.025412684622067767
Reinhardt University,GA,Private,Asian,33500,0.006329113924050633
Reinhardt University,GA,Private,Black,33500,0.1779184247538678
Reinhardt University,GA,Private,Hispanic,33500,0.058368495077355836
Reinhardt University,GA,Private,Non-Resident Foreign,33500,0.0014064697609001407
Reinhardt University,GA,Private,Two Or More Races,33500,0
Rensselaer Polytechnic Institute,NY,Private,Asian,69140,0.0920263350402341
Rensselaer Polytechnic Institute,NY,Private,Black,69140,0.026627651792245792
Rensselaer Polytechnic Institute,NY,Private,Hispanic,69140,0.06422823701536211
Rensselaer Polytechnic Institute,NY,Private,Non-Resident Foreign,69140,0.16766642282370153
Rensselaer Polytechnic Institute,NY,Private,Two Or More Races,69140,0.05647403072421361
Rhode Island College,RI,Public,Asian,20758,0.028816109246614974
Rhode Island College,RI,Public,Black,20758,0.07394977433167457
Rhode Island College,RI,Public,Hispanic,20758,0.13343363036685568
Rhode Island College,RI,Public,Non-Resident Foreign,20758,0.0017359101955792154
Rhode Island College,RI,Public,Two Or More Races,20758,0.016664737877560468
Rhode Island School of Design,RI,Private,Asian,64360,0.15761535320538997
Rhode Island School of Design,RI,Private,Black,64360,0.02041649652919559
Rhode Island School of Design,RI,Private,Hispanic,64360,0.07717435688035933
Rhode Island School of Design,RI,Private,Non-Resident Foreign,64360,0.2944058799510004
Rhode Island School of Design,RI,Private,Two Or More Races,64360,0.03511637403021641
Rhodes College,TN,Private,Asian,59293,0.06475170399221032
Rhodes College,TN,Private,Black,59293,0.062317429406037
Rhodes College,TN,Private,Hispanic,59293,0.03554040895813048
Rhodes College,TN,Private,Non-Resident Foreign,59293,0.02872444011684518
Rhodes College,TN,Private,Two Or More Races,59293,0.03018500486854917
Rice University,TX,Private,Asian,61350,0.16644011478628606
Rice University,TX,Private,Black,61350,0.05135175955293762
Rice University,TX,Private,Hispanic,61350,0.11267180184262196
Rice University,TX,Private,Non-Resident Foreign,61350,0.23531188642199063
Rice University,TX,Private,Two Or More Races,61350,0.03352967829632986
Rider University,NJ,Private,Asian,56010,0.0443898753305629
Rider University,NJ,Private,Black,56010,0.09992444276539479
Rider University,NJ,Private,Hispanic,56010,0.09973554967888175
Rider University,NJ,Private,Non-Resident Foreign,56010,0.04136758594635436
Rider University,NJ,Private,Two Or More Races,56010,0.022289384208537967
Ringling College of Art and Design,FL,Private,Asian,61490,0.07547169811320754
Ringling College of Art and Design,FL,Private,Black,61490,0.026251025430680888
Ringling College of Art and Design,FL,Private,Hispanic,61490,0.14848236259228875
Ringling College of Art and Design,FL,Private,Non-Resident Foreign,61490,0.15750615258408532
Ringling College of Art and Design,FL,Private,Two Or More Races,61490,0.022149302707136997
Roanoke College,VA,Private,Asian,57720,0.014634146341463415
Roanoke College,VA,Private,Black,57720,0.05365853658536585
Roanoke College,VA,Private,Hispanic,57720,0.037073170731707315
Roanoke College,VA,Private,Non-Resident Foreign,57720,0.02878048780487805
Roanoke College,VA,Private,Two Or More Races,57720,0.041463414634146344
Roberts Wesleyan College,NY,Private,Asian,42446,0.01021566401816118
Roberts Wesleyan College,NY,Private,Black,42446,0.12202043132803632
Roberts Wesleyan College,NY,Private,Hispanic,42446,0.056753688989784334
Roberts Wesleyan College,NY,Private,Non-Resident Foreign,42446,0.03575482406356413
Roberts Wesleyan College,NY,Private,Two Or More Races,42446,0.024971623155505107
Rochester College,MI,Private,Asian,31594,0.008984725965858042
Rochester College,MI,Private,Black,31594,0.14285714285714285
Rochester College,MI,Private,Hispanic,31594,0.019766397124887692
Rochester College,MI,Private,Non-Resident Foreign,31594,0.03234501347708895
Rochester College,MI,Private,Two Or More Races,31594,0.020664869721473494
Rochester Institute of Technology,NY,Private,Asian,57176,0.05683629675045984
Rochester Institute of Technology,NY,Private,Black,57176,0.041079092581238506
Rochester Institute of Technology,NY,Private,Hispanic,57176,0.05511955855303495
Rochester Institute of Technology,NY,Private,Non-Resident Foreign,57176,0.15168608215818516
Rochester Institute of Technology,NY,Private,Two Or More Races,57176,0.02293071735131821
Rockford University,IL,Private,Asian,39590,0.018010963194988253
Rockford University,IL,Private,Black,39590,0.08613938919342208
Rockford University,IL,Private,Hispanic,39590,0.04463586530931871
Rockford University,IL,Private,Non-Resident Foreign,39590,0.01096319498825372
Rockford University,IL,Private,Two Or More Races,39590,0.07987470634299139
Rockhurst University,MO,Private,Asian,47790,0.030313124583610927
Rockhurst University,MO,Private,Black,47790,0.04863424383744171
Rockhurst University,MO,Private,Hispanic,47790,0.047634910059960026
Rockhurst University,MO,Private,Non-Resident Foreign,47790,0.010992671552298468
Rockhurst University,MO,Private,Two Or More Races,47790,0.02631578947368421
Rocky Mountain College,MT,Private,Asian,36842,0.009930486593843098
Rocky Mountain College,MT,Private,Black,36842,0.031777557100297914
Rocky Mountain College,MT,Private,Hispanic,36842,0.01787487586891758
Rocky Mountain College,MT,Private,Non-Resident Foreign,36842,0.04667328699106256
Rocky Mountain College,MT,Private,Two Or More Races,36842,0.06653426017874876
Roger Williams University,RI,Private,Asian,50412,0.02190827190827191
Roger Williams University,RI,Private,Black,50412,0.023955773955773956
Roger Williams University,RI,Private,Hispanic,50412,0.04873054873054873
Roger Williams University,RI,Private,Non-Resident Foreign,50412,0.049754299754299756
Roger Williams University,RI,Private,Two Or More Races,50412,8.19000819000819e-4
Rogers State University,OK,Public,Asian,15486,0.012158808933002481
Rogers State University,OK,Public,Black,15486,0.023325062034739455
Rogers State University,OK,Public,Hispanic,15486,0.044913151364764266
Rogers State University,OK,Public,Non-Resident Foreign,15486,0.013895781637717122
Rogers State University,OK,Public,Two Or More Races,15486,0.17593052109181143
Rollins College,FL,Private,Asian,64495,0.02962270034299969
Rollins College,FL,Private,Black,64495,0.06142812597443093
Rollins College,FL,Private,Hispanic,64495,0.15185531649516681
Rollins College,FL,Private,Non-Resident Foreign,64495,0.06922357343311505
Rollins College,FL,Private,Two Or More Races,64495,0.02837542874961023
Roosevelt University,IL,Private,Asian,43055,0.06228373702422145
Roosevelt University,IL,Private,Black,43055,0.19690229032789586
Roosevelt University,IL,Private,Hispanic,43055,0.16790245509968693
Roosevelt University,IL,Private,Non-Resident Foreign,43055,0.06145987806887461
Roosevelt University,IL,Private,Two Or More Races,43055,0.0265282583621684
Rose-Hulman Institute of Technology,IN,Private,Asian,64637,0.03433835845896147
Rose-Hulman Institute of Technology,IN,Private,Black,64637,0.02386934673366834
Rose-Hulman Institute of Technology,IN,Private,Hispanic,64637,0.02847571189279732
Rose-Hulman Institute of Technology,IN,Private,Non-Resident Foreign,64637,0.12102177554438862
Rose-Hulman Institute of Technology,IN,Private,Two Or More Races,64637,0.03768844221105527
Rowan University,NJ,Public,Asian,26249,0.055081878467992965
Rowan University,NJ,Public,Black,26249,0.09081066450128569
Rowan University,NJ,Public,Hispanic,26249,0.08803627013127623
Rowan University,NJ,Public,Non-Resident Foreign,26249,0.010556232237109216
Rowan University,NJ,Public,Two Or More Races,26249,0.021450805251048855
Rush University,IL,Private,Asian,24900,0.13715913715913716
Rush University,IL,Private,Black,24900,0.06471306471306472
Rush University,IL,Private,Hispanic,24900,0.07977207977207977
Rush University,IL,Private,Non-Resident Foreign,24900,0
Rush University,IL,Private,Two Or More Races,24900,0.011803011803011803
Sacred Heart University,CT,Private,Asian,56730,0.022362164246240844
Sacred Heart University,CT,Private,Black,56730,0.04639506490168359
Sacred Heart University,CT,Private,Hispanic,56730,0.06387353810564195
Sacred Heart University,CT,Private,Non-Resident Foreign,56730,0.04549543760442103
Sacred Heart University,CT,Private,Two Or More Races,56730,0.011438118493766868
Saginaw Valley State University,MI,Public,Asian,20494,0.00732526197985553
Saginaw Valley State University,MI,Public,Black,20494,0.09665276223420491
Saginaw Valley State University,MI,Public,Hispanic,20494,0.034184555905992474
Saginaw Valley State University,MI,Public,Non-Resident Foreign,20494,0.06429952182317632
Saginaw Valley State University,MI,Public,Two Or More Races,20494,0.01648183945467494
Saint Anselm College,NH,Private,Asian,55700,0.006097560975609756
Saint Anselm College,NH,Private,Black,55700,0.018292682926829267
Saint Anselm College,NH,Private,Hispanic,55700,0.028963414634146343
Saint Anselm College,NH,Private,Non-Resident Foreign,55700,0.006097560975609756
Saint Anselm College,NH,Private,Two Or More Races,55700,0.017276422764227643
Saint Joseph's College of Maine,ME,Private,Asian,49330,0.013296965564268667
Saint Joseph's College of Maine,ME,Private,Black,49330,0.032730992158199794
Saint Joseph's College of Maine,ME,Private,Hispanic,49330,0.021479713603818614
Saint Joseph's College of Maine,ME,Private,Non-Resident Foreign,49330,0
Saint Joseph's College of Maine,ME,Private,Two Or More Races,49330,0
Saint Leo University,FL,Private,Asian,32850,0.012171998287357025
Saint Leo University,FL,Private,Black,32850,0.34827818215181355
Saint Leo University,FL,Private,Hispanic,32850,0.10129059881338308
Saint Leo University,FL,Private,Non-Resident Foreign,32850,0.022325524496911126
